,Source,Target,distancias,longitudclase,pesos
464808,652,645,764.463128023142,B,0.923172499358858
464847,652,684,799.233257149991,B,0.919957844201005
465247,653,371,913.063100805253,B,0.909588617103743
465380,653,504,681.606001738695,B,0.930924332402425
465395,653,519,669.873831000295,B,0.932032488935229
465398,653,522,565.372231661445,B,0.942020793600007
465447,653,571,762.55678672714,B,0.923349398974158
465485,653,609,599.207281599923,B,0.938763470822909
465537,653,661,709.312874993362,B,0.928317723673344
465588,653,712,665.14563242304,B,0.932479834886651
467178,656,163,550.659475702301,B,0.943444262789862
467803,657,75,669.034139398301,B,0.932111902779141
467806,657,78,728.076904735967,B,0.926560714857433
468581,658,140,958.253321217575,B,0.905536585900564
469426,659,272,858.06272911093,B,0.914569480708093
470354,660,487,613.215391701786,B,0.937421484979013
470357,660,490,993.16040892438,B,0.90243123244476
470358,660,491,674.024076860038,B,0.931640178022283
470359,660,492,831.51203776472,B,0.916993500152711
470362,660,495,633.375636908978,B,0.935496841282721
470533,660,666,763.466746676307,B,0.923264950462351
470867,661,287,638.178820136974,B,0.935039459648864
470876,661,296,937.966768330372,B,0.907351127568221
470883,661,303,993.682401068373,B,0.902384957358759
470896,661,316,878.909564803066,B,0.91267517360185
470950,661,370,713.801329828894,B,0.927896831842359
470951,661,371,815.312168640474,B,0.918478834483873
470957,661,377,711.224345456444,B,0.928138434405367
471101,661,521,935.011393735328,B,0.907616079691053
471102,661,522,775.796819201073,B,0.922122183298315
471151,661,571,545.17904820459,B,0.943975598194713
471189,661,609,585.588892930242,B,0.940071809678344
471217,661,637,945.524461142662,B,0.906674276347625
471223,661,643,605.137466619917,B,0.938194886619104
471233,661,653,709.312874993362,B,0.928317723673344
471641,662,348,928.674591316139,B,0.908184701919023
471642,662,349,535.704358796919,B,0.944895596183761
471646,662,353,596.610336107875,B,0.939012682149547
471647,662,354,584.952644749565,B,0.940133024162563
472135,663,129,855.964052824165,B,0.914760618657677
472416,663,410,528.034711199586,B,0.945641637919965
472422,663,416,961.403757066647,B,0.905255444314394
472423,663,417,628.325216290462,B,0.935978248873823
472889,664,170,621.628333987285,B,0.936617362283501
472892,664,173,813.683735448166,B,0.918628408540967
472910,664,191,822.300805247282,B,0.917837470308
472931,664,212,657.358234796151,B,0.933217555642476
474632,666,487,506.766107858514,B,0.947716653555955
474636,666,491,978.89185813454,B,0.903697993210622
474640,666,495,929.54972355565,B,0.908106131010254
474641,666,496,758.680395149425,B,0.92370931927275
474805,666,660,763.466746676307,B,0.923264950462351
474956,667,98,502.601717923925,B,0.948124007895424
474963,667,105,638.965479083741,B,0.934964592914002
474975,667,117,985.315570887905,B,0.903127256664008
474995,667,137,845.360451985516,B,0.91572756955999
475738,668,167,909.328527161275,B,0.909925104649954
475741,668,170,914.888398398984,B,0.909424247113123
475743,668,172,955.88297962975,B,0.905748227840633
475744,668,173,708.935468683588,B,0.928353131258526
475757,668,186,807.790963691867,B,0.919170075907954
475762,668,191,711.509081353616,B,0.92811173309676
476647,669,363,797.272361839927,B,0.920138541998988
476664,669,380,531.376196719225,B,0.945316460266221
476665,669,381,989.987007242253,B,0.902712659600329
476863,669,579,974.44038445687,B,0.904093922819243
476955,669,671,878.619281059376,B,0.912701497185828
477336,670,339,698.526190321713,B,0.929330776863342
477355,670,358,648.164959814785,B,0.93408996267769
477999,671,289,921.943538125368,B,0.908789482447126
478078,671,368,734.839075400257,B,0.925929154194743
478081,671,371,824.793985460412,B,0.917608881813806
478084,671,374,659.044619730981,B,0.933057700939204
478087,671,377,766.27072756094,B,0.92300482511569
478379,671,669,878.619281059376,B,0.912701497185828
478626,672,203,914.700993006376,B,0.909441120431566
478638,672,215,823.941965621307,B,0.917686986877755
480240,674,391,620.359915781732,B,0.936738511427375
480247,674,398,893.202092068207,B,0.911380970233596
480435,674,586,845.138763232993,B,0.915747807352534
480822,675,260,913.310858451698,B,0.909566302779
481265,675,703,826.913884411053,B,0.91741460734849
481521,676,246,905.267159694732,B,0.910291319235374
481522,676,247,858.172682835816,B,0.914559468821884
481525,676,250,905.267159694732,B,0.910291319235374
481528,676,253,817.68480873271,B,0.918260991059149
481537,676,262,905.267159694732,B,0.910291319235374
481538,676,263,809.22333001344,B,0.919038353119098
481982,676,707,628.260981135191,B,0.935984374978826
482233,677,245,892.001779721479,B,0.911489518579935
482239,677,251,886.992642602389,B,0.911942791211012
482264,677,276,722.229582766725,B,0.927107527189864
482689,677,701,899.846680821175,B,0.910780544757521
483414,678,713,972.741554960129,B,0.904245114124695
483519,679,105,756.780738699293,B,0.923885803536973
483531,679,117,978.828252681629,B,0.903703648059534
483551,679,137,952.665708314066,B,0.906035648359137
484212,680,85,603.76419778492,B,0.938326493897431
485658,682,105,756.821165890686,B,0.92388204701706
485670,682,117,978.911432928615,B,0.903696252925912
485690,682,137,952.692737291545,B,0.906033232918699
486565,683,299,946.619231699596,B,0.9065763147014
486568,683,302,911.695941066677,B,0.90971177021672
486572,683,306,688.605697395329,B,0.930264433722287
486573,683,307,628.179751142704,B,0.935992121995816
486580,683,314,629.598544965726,B,0.935856828101149
486891,683,625,537.773552325154,B,0.944694523239615
486906,683,640,591.836270556282,B,0.939471162357589
487480,684,501,685.752140535203,B,0.930533340772907
487481,684,502,681.263152023875,B,0.930956678727705
487486,684,507,535.869627835601,B,0.944879533094569
487487,684,508,919.580317552956,B,0.909002007286299
487488,684,509,915.320334899026,B,0.909385359463487
487489,684,510,881.913793206184,B,0.912402832548518
487490,684,511,796.17825831725,B,0.920239395217707
487493,684,514,803.903042078481,B,0.919527806060064
487498,684,519,787.652923422468,B,0.921026008846977
487504,684,525,953.49873142066,B,0.9059612112942
487506,684,527,856.445508366067,B,0.914716762801835
487508,684,529,840.98737715691,B,0.916126949419803
487512,684,533,559.727154309232,B,0.94256645051982
487518,684,539,771.150660068972,B,0.922552463066589
487631,684,652,799.233257149991,B,0.919957844201005
489487,687,369,606.980788918908,B,0.938018289771004
489494,687,376,532.607187637275,B,0.945196722382243
489499,687,381,696.190388827051,B,0.929550439663626
489697,687,579,702.911383123534,B,0.928918666054348
490160,688,329,830.915186753852,B,0.917048139012522
490164,688,333,835.93798404705,B,0.916588528973392
490541,688,710,914.897046329953,B,0.909423468499131
491577,690,320,913.637727858979,B,0.909536864918197
492361,691,391,970.716139086501,B,0.904425436845475
492363,691,393,727.579417288114,B,0.926607212291736
492368,691,398,950.860148780547,B,0.906197031081127
493067,692,384,514.362401515633,B,0.946974496461094
493909,693,513,988.519625794583,B,0.902842850918293
493912,693,516,578.851653458961,B,0.940720415565343
494132,694,23,732.776254108651,B,0.926121722468815
494897,695,75,804.656487781343,B,0.919458459289221
494899,695,77,989.458429658748,B,0.902759552562762
494900,695,78,520.392332946983,B,0.94638619983399
495279,695,457,881.395817671661,B,0.912449776770358
495280,695,458,793.029073783989,B,0.92052980690485
495738,696,203,878.568674076268,B,0.912706086496527
495750,696,215,858.738465573533,B,0.91450795468426
496889,697,641,601.857965352281,B,0.938509238975448
497200,698,239,877.962182374339,B,0.912761089984588
498487,700,100,898.402121850461,B,0.910911012238162
498501,700,114,520.513493806562,B,0.94637438653964
499352,701,252,772.814596636073,B,0.922398320124097
499724,701,624,698.475481268885,B,0.929335544527658
499777,701,677,899.846680821175,B,0.910780544757521
499822,702,9,846.009728243742,B,0.915668302784973
500794,703,268,957.791265552466,B,0.90557783394729
500796,703,270,820.584939722133,B,0.917994856483865
501109,703,583,936.051300133393,B,0.907522833458163
501201,703,675,826.913884411053,B,0.91741460734849
502386,705,434,839.043869854675,B,0.91630455597241
502389,705,437,903.909577926603,B,0.910413798489408
502598,705,646,927.882499292356,B,0.908255829054566
503074,706,409,618.920693491014,B,0.936876012369779
503083,706,418,506.968068742574,B,0.947696906946283
503631,707,253,672.33366548872,B,0.931799927920762
504054,707,676,628.260981135191,B,0.935984374978826
504189,708,98,539.673466216677,B,0.944509975314025
504195,708,104,972.215339934077,B,0.904291956120065
504196,708,105,626.169313726211,B,0.936183901072522
504203,708,112,643.643263329706,B,0.934519653279579
504218,708,127,972.215339934077,B,0.904291956120065
504228,708,137,802.420201688696,B,0.919664316514542
504857,709,53,769.679463490004,B,0.922688793974915
504860,709,56,784.022642463364,B,0.921361375160763
504868,709,64,735.423707771339,B,0.925874592219181
505850,710,333,550.520780983585,B,0.943457702066983
506205,710,688,914.897046329953,B,0.909423468499131
506783,711,553,816.910039270383,B,0.918332114982503
506784,711,554,606.493522911395,B,0.938064965127225
506787,711,557,907.820872559208,B,0.910061015872505
506796,711,566,653.57331001843,B,0.93357653326957
506797,711,567,827.179830488722,B,0.91739024098833
507313,712,370,682.014033193318,B,0.930885839403058
507316,712,373,957.233482425495,B,0.905627632660945
507322,712,379,599.990971385472,B,0.938688291385375
507462,712,519,611.479976153089,B,0.937587530633058
507464,712,521,735.78389889402,B,0.925840979869411
507482,712,539,848.575901594996,B,0.915434134229657
507552,712,609,956.809655987111,B,0.905665475422863
507580,712,637,727.325992615775,B,0.926630900305758
507596,712,653,665.14563242304,B,0.932479834886651
507679,713,23,912.547656121793,B,0.909635044204903
507680,713,24,974.63231164915,B,0.904076844988325
507682,713,26,908.045690925486,B,0.910040746493676
507683,713,27,917.704493096603,B,0.90917077128395
508334,713,678,972.741554960129,B,0.904245114124695
